week_start,groupe,campagne,ACTE(VGP),DOSES(J07E1),actes_7day_ma,age_class,1er jour de la semaine,Semaine,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe,date,year,week,severity_index,emergency_4week_ma,is_peak
,,,,,,,2022-11-07,2022-S45,00-04 ans,318.27560472,248.83875249,1372.4864347,2022-11-07,2022,45,276.613493382,292.71696479499997,False
,,,,,,,2022-11-07,2022-S45,05-14 ans,393.7829239,113.0795326,3076.0054533,2022-11-07,2022,45,225.36088912000002,401.6476578024998,False
2022-11-07,moins de 65 ans,2022-2023,109354.0,259637.0,16477.38775510204,15-64 ans,2022-11-07,2022-S45,15-64 ans,277.22490759,92.80350966,3889.4939678,2022-11-07,2022,45,166.572068832,255.23290245250007,False
2022-11-07,65 ans et plus,2022-2023,503064.0,1047092.0,74853.57142857143,65 ans ou plus,2022-11-07,2022-S45,65 ans ou plus,117.90658756,103.20230688,1381.48806,2022-11-07,2022,45,109.084019152,108.67854519175,False
,,,,,,,2022-11-07,2022-S45,Tous âges,259.17901576,113.27108526,2960.0494465,2022-11-07,2022,45,171.63425746000001,242.980584705,False
,,,,,,,2022-11-14,2022-S46,00-04 ans,514.53017806,260.02463391,1899.8851455,2022-11-14,2022,46,361.82685157000003,351.88662992,False
,,,,,,,2022-11-14,2022-S46,05-14 ans,575.87367932,279.23211169,4941.3673575,2022-11-14,2022,46,397.888738742,462.8706721799998,False
2022-11-14,moins de 65 ans,2022-2023,141973.0,321203.0,17806.204081632655,15-64 ans,2022-11-14,2022-S46,15-64 ans,329.92947081,137.44845683,5087.2873769,2022-11-14,2022,46,214.440862422,281.98010915750007,False
2022-11-14,65 ans et plus,2022-2023,583284.0,1055340.0,77051.73469387754,65 ans ou plus,2022-11-14,2022-S46,65 ans ou plus,138.57045678,137.81374619,1527.1625087,2022-11-14,2022,46,138.116430426,119.30578955,False
,,,,,,,2022-11-14,2022-S46,Tous âges,343.75260946,156.68931584,3959.7345834,2022-11-14,2022,46,231.51463328799997,274.6728346925,False
,,,,,,,2022-11-21,2022-S47,00-04 ans,676.28895335,330.0330033,2805.6951424,2022-11-21,2022,47,468.53538332000005,442.9168916375,True
,,,,,,,2022-11-21,2022-S47,05-14 ans,1098.6820246,624.78306144,6906.6730562,2022-11-21,2022,47,814.342646704,616.1610358349997,True
2022-11-21,moins de 65 ans,2022-2023,146541.0,308744.0,20099.95918367347,15-64 ans,2022-11-21,2022-S47,15-64 ans,479.59104468,177.15174559,7262.7660322,2022-11-21,2022,47,298.12746522599997,336.93663422750006,False
2022-11-21,65 ans et plus,2022-2023,526794.0,869761.0,75085.63265306121,65 ans ou plus,2022-11-21,2022-S47,65 ans ou plus,183.8613454,192.68982959,2582.9323879,2022-11-21,2022,47,189.158435914,140.03165876,False
,,,,,,,2022-11-21,2022-S47,Tous âges,524.05099205,221.51377726,5695.0487077,2022-11-21,2022,47,342.528663176,342.0399963325,True
,,,,,,,2022-11-28,2022-S48,00-04 ans,1148.400809,578.87120116,4476.2989029,2022-11-28,2022,48,806.683044296,664.3738862825,True
,,,,,,,2022-11-28,2022-S48,05-14 ans,2148.9244813,677.73636056,11697.29975,2022-11-28,2022,48,1266.211608856,1054.3157772799998,True
2022-11-28,moins de 65 ans,2022-2023,171280.0,327464.0,23681.571428571428,15-64 ans,2022-11-28,2022-S48,15-64 ans,902.31701331,426.58476239,11096.688983,2022-11-28,2022,48,616.877662758,497.2656090975001,True
2022-11-28,65 ans et plus,2022-2023,508447.0,774800.0,75337.02040816327,65 ans ou plus,2022-11-28,2022-S48,65 ans ou plus,369.63036963,430.05753472,3241.5983064,2022-11-28,2022,48,405.886668684,202.4921898425,True
,,,,,,,2022-11-28,2022-S48,Tous âges,985.82149521,456.10034208,9099.2895045,2022-11-28,2022,48,667.9888033320001,528.20102812,True
,,,,,,,2022-12-05,2022-S49,00-04 ans,2636.953826,1565.4442673,7797.4317983,2022-12-05,2022,49,1994.0480907800002,1244.0434416025,True
,,,,,,,2022-12-05,2022-S49,05-14 ans,4061.1128316,2257.1819425,19275.232388,2022-12-05,2022,49,2978.75429814,1971.1482542049998,True
2022-12-05,moins de 65 ans,2022-2023,130208.0,237078.0,21142.102040816328,15-64 ans,2022-12-05,2022-S49,15-64 ans,1678.3092916,830.52167142,17580.2796,2022-12-05,2022,49,1169.6367194919999,847.5367051000001,True
2022-12-05,65 ans et plus,2022-2023,286901.0,435031.0,51763.040816326524,65 ans ou plus,2022-12-05,2022-S49,65 ans ou plus,771.00635366,959.97799477,4929.8398113,2022-12-05,2022,49,884.389338326,365.7671313675,True
,,,,,,,2022-12-05,2022-S49,Tous âges,1927.6178676,1031.8055876,14995.962043,2022-12-05,2022,49,1390.1304996,945.3107410800001,True
,,,,,,,2022-12-12,2022-S50,00-04 ans,5194.7093656,3717.3015145,13593.811312,2022-12-12,2022,50,4308.26465494,2414.0882384875,True
,,,,,,,2022-12-12,2022-S50,05-14 ans,7171.2641733,4307.793489,28678.16362,2022-12-12,2022,50,5453.18176272,3619.9958777,True
2022-12-12,moins de 65 ans,2022-2023,88296.0,155927.0,14522.122448979591,15-64 ans,2022-12-12,2022-S50,15-64 ans,2988.3465391,1773.3432094,26386.936512,2022-12-12,2022,50,2259.34454128,1512.1409721725,True
2022-12-12,65 ans et plus,2022-2023,148050.0,218412.0,25900.448979591838,65 ans ou plus,2022-12-12,2022-S50,65 ans ou plus,1708.8880321,2228.9012421,7641.0319714,2022-12-12,2022,50,2020.8959581000001,758.3465251974999,True
,,,,,,,2022-12-12,2022-S50,Tous âges,3536.6991166,2308.7344029,23066.281727,2022-12-12,2022,50,2799.92028838,1743.547367865,True
,,,,,,,2022-12-19,2022-S51,00-04 ans,8268.8093499,5973.82602,15863.710239,2022-12-19,2022,51,6891.819351960001,4312.218337625,True
,,,,,,,2022-12-19,2022-S51,05-14 ans,9783.1444061,5439.005439,28658.536585,2022-12-19,2022,51,7176.66102584,5791.111473075,True
2022-12-19,moins de 65 ans,2022-2023,52401.0,92581.0,9532.326530612245,15-64 ans,2022-12-19,2022-S51,15-64 ans,4900.1281333,3013.9887913,30347.250623,2022-12-19,2022,51,3768.4445281,2617.2752443275003,True
2022-12-19,65 ans et plus,2022-2023,70769.0,106519.0,13671.551020408164,65 ans ou plus,2022-12-19,2022-S51,65 ans ou plus,3558.9145365,4334.7628464,10414.431984,2022-12-19,2022,51,4024.42352244,1602.1098229725,True
,,,,,,,2022-12-19,2022-S51,Tous âges,5554.5491972,4102.048902,25355.227397,2022-12-19,2022,51,4683.04902008,3001.1719191525,True
,,,,,,,2022-12-26,2022-S52,00-04 ans,6833.4363214,5960.8386761,11499.251444,2022-12-26,2022,52,6309.87773422,5733.477215725001,False
,,,,,,,2022-12-26,2022-S52,05-14 ans,5625.2402082,3318.4945366,18543.182051,2022-12-26,2022,52,4241.19280524,6660.1904048,False
2022-12-26,moins de 65 ans,2022-2023,43345.0,72540.0,6176.081632653061,15-64 ans,2022-12-26,2022-S52,15-64 ans,3546.9081964,2483.4506894,21230.803513,2022-12-26,2022,52,2908.8336922,3278.4230401000004,False
2022-12-26,65 ans et plus,2022-2023,52661.0,76306.0,7637.979591836735,65 ans ou plus,2022-12-26,2022-S52,65 ans ou plus,4078.1021013,5349.8477791,10157.798747,2022-12-26,2022,52,4841.14950798,2529.22775589,True
,,,,,,,2022-12-26,2022-S52,Tous âges,4304.9436464,4362.6496953,17883.356477,2022-12-26,2022,52,4339.56727574,3830.95245695,False
,,,,,,,2023-01-02,2023-S01,00-04 ans,4257.7950172,3108.4503799,9038.1352148,2023-01-02,2023,1,3568.1882348199997,6138.687513525,False
,,,,,,,2023-01-02,2023-S01,05-14 ans,2462.9513671,1684.5878136,14386.926129,2023-01-02,2023,1,1995.933235,6260.650038675,False
2023-01-02,moins de 65 ans,2022-2023,33046.0,52154.0,5300.816326530613,15-64 ans,2023-01-02,2023-S01,15-64 ans,1805.8411018,1231.8305001,15066.063669,2023-01-02,2023,1,1461.43474078,3310.30599265,False
2023-01-02,65 ans et plus,2022-2023,41581.0,58197.0,6614.285714285715,65 ans ou plus,2023-01-02,2023-S01,65 ans ou plus,2039.3725758,2703.5965275,6069.0423163,2023-01-02,2023,1,2437.90694682,2846.319311425,False
,,,,,,,2023-01-02,2023-S01,Tous âges,2180.3605499,2158.804173,13131.968286,2023-01-02,2023,1,2167.4267237599997,3894.138127525,False
,,,,,,,2023-01-09,2023-S02,00-04 ans,3096.1538462,2417.8403756,7292.4457741,2023-01-09,2023,2,2689.1657638399997,5614.048633675,False
,,,,,,,2023-01-09,2023-S02,05-14 ans,1893.0753297,1738.8451444,12812.578406,2023-01-09,2023,2,1800.53721852,4941.102827774999,False
2023-01-09,moins de 65 ans,2022-2023,16985.0,27133.0,3143.0408163265306,15-64 ans,2023-01-09,2023-S02,15-64 ans,904.52913185,509.53804691,10491.866192,2023-01-09,2023,2,667.534480886,2789.3516408375003,False
2023-01-09,65 ans et plus,2022-2023,22560.0,29915.0,4033.5102040816323,65 ans ou plus,2023-01-09,2023-S02,65 ans ou plus,740.04933662,986.4848558,3049.5831505,2023-01-09,2023,2,887.910648128,2604.109637555,False
,,,,,,,2023-01-09,2023-S02,Tous âges,1201.2518208,940.76600782,9467.2386609,2023-01-09,2023,2,1044.9603330119999,3310.2763035750004,False
,,,,,,,2023-01-16,2023-S03,00-04 ans,2289.8021491,1829.1322775,5627.2285251,2023-01-16,2023,3,2013.40022614,4119.296833475,False
,,,,,,,2023-01-16,2023-S03,05-14 ans,1910.5374728,986.94683222,11696.213942,2023-01-16,2023,3,1356.383088452,2972.95109445,False
2023-01-16,moins de 65 ans,2022-2023,10920.0,16937.0,1811.8163265306123,15-64 ans,2023-01-16,2023-S03,15-64 ans,731.34417247,450.48837993,9594.8532294,2023-01-16,2023,3,562.830696946,1747.1556506300003,False
2023-01-16,65 ans et plus,2022-2023,13575.0,18190.0,2325.6326530612246,65 ans ou plus,2023-01-16,2023-S03,65 ans ou plus,476.86784529,609.00210214,2775.024777,2023-01-16,2023,3,556.1483994,1833.5979647525,False
,,,,,,,2023-01-16,2023-S03,Tous âges,977.0956256,654.36399586,8486.6682383,2023-01-16,2023,3,783.4566477559999,2165.912910675,False
,,,,,,,2023-01-23,2023-S04,00-04 ans,2227.9597343,1859.9311137,4898.6486486,2023-01-23,2023,4,2007.14256194,2967.9276867,False
,,,,,,,2023-01-23,2023-S04,05-14 ans,2095.2968535,1460.2981442,12782.930151,2023-01-23,2023,4,1714.2976279200002,2090.465255775,False
2023-01-23,moins de 65 ans,2022-2023,7400.0,11990.0,1218.918367346939,15-64 ans,2023-01-23,2023-S04,15-64 ans,905.7128219,536.71728729,10743.009914,2023-01-23,2023,4,684.315501134,1086.8568070050003,False
2023-01-23,65 ans et plus,2022-2023,9997.0,13756.0,1556.1836734693877,65 ans ou plus,2023-01-23,2023-S04,65 ans ou plus,483.87096774,640.5414388,2691.6698558,2023-01-23,2023,4,577.873250376,935.0401813625,False
,,,,,,,2023-01-23,2023-S04,Tous âges,1102.1957103,725.57737434,9279.7503484,2023-01-23,2023,4,876.224708724,1365.2259266500002,False
,,,,,,,2023-01-30,2023-S05,00-04 ans,2697.644574,2389.0015776,5724.1163591,2023-01-30,2023,5,2512.45877616,2577.8900759,False
,,,,,,,2023-01-30,2023-S05,05-14 ans,2981.753449,2130.1429822,13984.379804,2023-01-30,2023,5,2470.78716892,2220.16577625,False
2023-01-30,moins de 65 ans,2022-2023,4738.0,7719.0,838.5714285714286,15-64 ans,2023-01-30,2023-S05,15-64 ans,1142.7825307,749.5699189,12581.521739,2023-01-30,2023,5,906.85496362,921.0921642300003,False
2023-01-30,65 ans et plus,2022-2023,5780.0,8125.0,1076.1632653061224,65 ans ou plus,2023-01-30,2023-S05,65 ans ou plus,699.53843539,992.43570348,2956.0384032,2023-01-30,2023,5,875.276796244,600.0816462600001,False
,,,,,,,2023-01-30,2023-S05,Tous âges,1459.7735071,1056.160169,10713.115032,2023-01-30,2023,5,1217.6055042399998,1185.07916595,False
,,,,,,,2023-02-06,2023-S06,00-04 ans,3143.0522004,2930.3234209,5993.6317662,2023-02-06,2023,6,3015.4149327,2589.61466445,False
,,,,,,,2023-02-06,2023-S06,05-14 ans,3352.877827,2850.877193,14863.850406,2023-02-06,2023,6,3051.6774465999997,2585.116400575,False
2023-02-06,moins de 65 ans,2022-2023,2774.0,4272.0,441.2857142857143,15-64 ans,2023-02-06,2023-S06,15-64 ans,1279.6962332,765.51168413,13694.7569,2023-02-06,2023,6,971.1855037580001,1014.8839395675002,False
2023-02-06,65 ans et plus,2022-2023,2895.0,2852.0,461.97959183673464,65 ans ou plus,2023-02-06,2023-S06,65 ans ou plus,833.18355714,1195.7074104,3362.5730994,2023-02-06,2023,6,1050.697869096,623.36520139,False
,,,,,,,2023-02-06,2023-S06,Tous âges,1642.4544183,1235.0163458,11496.364853,2023-02-06,2023,6,1397.9915747999999,1295.3798153250002,False
,,,,,,,2023-02-13,2023-S07,00-04 ans,3311.4237873,3410.7553882,5759.4661251,2023-02-13,2023,7,3371.02274784,2845.020074,False
,,,,,,,2023-02-13,2023-S07,05-14 ans,3436.6329896,2305.1948052,14625.294865,2023-02-13,2023,7,2757.77007896,2966.6402797749997,False
2023-02-13,moins de 65 ans,2022-2023,2149.0,3019.0,342.69387755102036,15-64 ans,2023-02-13,2023-S07,15-64 ans,1492.2187931,786.8010116,13706.603364,2023-02-13,2023,7,1068.9681242000001,1205.1025947250005,False
2023-02-13,65 ans et plus,2022-2023,2257.0,1841.0,363.46938775510205,65 ans ou plus,2023-02-13,2023-S07,65 ans ou plus,761.96167781,1058.6246775,3889.4447224,2023-02-13,2023,7,939.9594776239999,694.63865952,False
,,,,,,,2023-02-13,2023-S07,Tous âges,1748.4788205,1183.5120381,11367.590164,2023-02-13,2023,7,1409.49875106,1488.22561405,False
,,,,,,,2023-02-20,2023-S08,00-04 ans,2914.0478328,2925.5319149,5911.7164658,2023-02-20,2023,8,2920.9382820600003,3016.542098625,False
,,,,,,,2023-02-20,2023-S08,05-14 ans,2460.310625,2158.0229725,11461.531305,2023-02-20,2023,8,2278.9380335,3057.89372265,False
2023-02-20,moins de 65 ans,2022-2023,1756.0,2383.0,263.734693877551,15-64 ans,2023-02-20,2023-S08,15-64 ans,1208.0411098,622.82908133,11891.547443,2023-02-20,2023,8,856.9138927179999,1280.6846667000004,False
2023-02-20,65 ans et plus,2022-2023,1829.0,1603.0,281.42857142857144,65 ans ou plus,2023-02-20,2023-S08,65 ans ou plus,596.85226956,821.61384149,2902.4038994,2023-02-20,2023,8,731.709212718,722.883984975,False
,,,,,,,2023-02-20,2023-S08,Tous âges,1381.1797339,948.5589201,9827.9209425,2023-02-20,2023,8,1121.60724562,1557.9716199500003,False
,,,,,,,2023-02-27,2023-S09,00-04 ans,2237.2199885,1892.9656462,5185.6734784,2023-02-27,2023,9,2030.66738312,2901.43595225,False
,,,,,,,2023-02-27,2023-S09,05-14 ans,1842.7271356,1290.1091631,11819.569273,2023-02-27,2023,9,1511.1563521,2773.1371443,False
2023-02-27,moins de 65 ans,2022-2023,620.0,820.0,249.0,15-64 ans,2023-02-27,2023-S09,15-64 ans,880.05233348,358.58178888,10808.885163,2023-02-27,2023,9,567.17000672,1215.0021173950004,False
2023-02-27,65 ans et plus,2022-2023,705.0,613.0,253.57142857142858,65 ans ou plus,2023-02-27,2023-S09,65 ans ou plus,389.97214485,489.59971514,2824.9244362,2023-02-27,2023,9,449.748687024,645.49241234,False
,,,,,,,2023-02-27,2023-S09,Tous âges,1019.2988041,568.1300319,9155.5804169,2023-02-27,2023,9,748.5975407799999,1447.8529442000001,False
,,,,,,,2023-03-06,2023-S10,00-04 ans,2140.4682274,2083.3333333,5576.0529064,2023-03-06,2023,10,2106.18729094,2650.789959,False
,,,,,,,2023-03-06,2023-S10,05-14 ans,1957.3616348,1263.4238787,13693.098385,2023-03-06,2023,10,1540.99898114,2424.25809625,False
,,,,,,,2023-03-06,2023-S10,15-64 ans,885.32791541,400.71414402,11178.7679,2023-03-06,2023,10,594.559652576,1116.4100379475,False
,,,,,,,2023-03-06,2023-S10,65 ans ou plus,349.52377386,472.42716748,2982.1304247,2023-03-06,2023,10,423.265810032,524.57746652,False
,,,,,,,2023-03-06,2023-S10,Tous âges,1024.6350285,590.96728096,9769.2053293,2023-03-06,2023,10,764.4343799760001,1293.3980967500001,False
,,,,,,,2023-03-13,2023-S11,00-04 ans,1872.4910205,1756.954612,4825.3557568,2023-03-13,2023,11,1803.1691754,2291.0567673,False
,,,,,,,2023-03-13,2023-S11,05-14 ans,1746.3933181,1799.4100295,11471.321696,2023-03-13,2023,11,1778.20334494,2001.698178375,False
,,,,,,,2023-03-13,2023-S11,15-64 ans,735.92705555,308.67815418,10196.974876,2023-03-13,2023,11,479.57771472799993,927.3371035600002,False
,,,,,,,2023-03-13,2023-S11,65 ans ou plus,273.55469833,348.82310119,2731.0412095,2023-03-13,2023,11,318.71574004599995,402.47572165,False
,,,,,,,2023-03-13,2023-S11,Tous âges,888.41717965,507.99454543,8699.3708334,2023-03-13,2023,11,660.163599118,1078.3826865375004,False
,,,,,,,2023-03-20,2023-S12,00-04 ans,1719.6582112,1366.353544,3668.5312866,2023-03-20,2023,12,1507.67541088,1992.4593619000002,False
,,,,,,,2023-03-20,2023-S12,05-14 ans,1580.3609083,1257.1086501,9674.5886654,2023-03-20,2023,12,1386.40955338,1781.7107492,False
,,,,,,,2023-03-20,2023-S12,15-64 ans,683.85940671,293.19781079,9066.8417022,2023-03-20,2023,12,449.462449158,796.2916777875002,False
,,,,,,,2023-03-20,2023-S12,65 ans ou plus,220.0276976,281.48973026,2103.343465,2023-03-20,2023,12,256.904917196,308.26957866,False
,,,,,,,2023-03-20,2023-S12,Tous âges,807.94337738,412.52123271,7479.3705623,2023-03-20,2023,12,570.6900905780001,935.0735974075002,False
,,,,,,,2023-03-27,2023-S13,00-04 ans,1107.6162056,842.945874,3150.486714,2023-03-27,2023,13,948.81400664,1710.058416175,False
,,,,,,,2023-03-27,2023-S13,05-14 ans,1137.998692,870.87087087,7463.7075321,2023-03-27,2023,13,977.7219993219999,1605.5286383,False
,,,,,,,2023-03-27,2023-S13,15-64 ans,525.7760487,210.74396596,7460.8408904,2023-03-27,2023,13,336.75679905600003,707.7226065925003,False
,,,,,,,2023-03-27,2023-S13,65 ans ou plus,143.82079674,172.59651779,1874.1793005,2023-03-27,2023,13,161.08622937,246.73174163250002,False
,,,,,,,2023-03-27,2023-S13,Tous âges,581.97438273,268.12494319,6103.8898633,2023-03-27,2023,13,393.66471900600004,825.7424920650002,False
,,,,,,,2023-04-03,2023-S14,00-04 ans,928.33662064,673.32754127,2359.7477735,2023-04-03,2023,14,775.3311730180001,1407.0255144850003,False
,,,,,,,2023-04-03,2023-S14,05-14 ans,830.0930578,544.62934947,5820.2357564,2023-04-03,2023,14,658.814832802,1323.7114940499998,False
,,,,,,,2023-04-03,2023-S14,15-64 ans,416.5936761,181.1380193,6231.9256496,2023-04-03,2023,14,275.32028202000004,590.5390467650002,False
,,,,,,,2023-04-03,2023-S14,65 ans ou plus,114.42351465,139.52797981,1712.0622568,2023-04-03,2023,14,129.48619374600003,187.95667683,False
,,,,,,,2023-04-03,2023-S14,Tous âges,455.93622064,211.95295242,4942.1112097,2023-04-03,2023,14,309.546259708,683.5677901000003,False
,,,,,,,2023-04-10,2023-S15,00-04 ans,744.11780118,379.50664137,1701.6449234,2023-04-10,2023,15,525.351105294,1124.932209655,False
,,,,,,,2023-04-10,2023-S15,05-14 ans,696.94416788,624.38383174,4594.1940546,2023-04-10,2023,15,653.407966196,1061.349206495,False
,,,,,,,2023-04-10,2023-S15,15-64 ans,403.93630107,170.65539799,5326.186374,2023-04-10,2023,15,263.96775922200004,507.5413581450003,False
,,,,,,,2023-04-10,2023-S15,65 ans ou plus,122.62338188,109.84652,1759.0782841,2023-04-10,2023,15,114.957264752,150.2238477175,False
,,,,,,,2023-04-10,2023-S15,Tous âges,410.09126977,176.4588544,4125.9204887,2023-04-10,2023,15,269.91182054800004,563.9863126300003,False
,,,,,,,2023-04-17,2023-S16,00-04 ans,500.85782279,246.85816876,1350.5491244,2023-04-17,2023,16,348.458030372,820.2321125525,False
,,,,,,,2023-04-17,2023-S16,05-14 ans,431.45046835,143.36917563,2905.3525534,2023-04-17,2023,16,258.601692718,774.1215965074999,False
,,,,,,,2023-04-17,2023-S16,15-64 ans,310.09933309,130.25603452,4533.959126,2023-04-17,2023,16,202.193353948,414.1013397400003,False
,,,,,,,2023-04-17,2023-S16,65 ans ou plus,96.108824762,85.616438356,1756.7851883,2023-04-17,2023,16,89.81339291840001,119.244129508,False
,,,,,,,2023-04-17,2023-S16,Tous âges,291.06708461,115.70197607,3423.2814654,2023-04-17,2023,16,185.848019486,434.76723943750017,False
,,,,,,,2023-04-24,2023-S17,00-04 ans,261.82385382,263.56248627,998.64184709,2023-04-24,2023,17,262.86703329,608.7840246075,False
,,,,,,,2023-04-24,2023-S17,05-14 ans,240.28268551,104.20284821,2334.0799246,2023-04-24,2023,17,158.63478313,549.692594885,False
,,,,,,,2023-04-24,2023-S17,15-64 ans,239.8515884,55.053086905,3295.7385021,2023-04-24,2023,17,128.972487503,342.62022466500025,False
,,,,,,,2023-04-24,2023-S17,65 ans ou plus,104.68272613,98.217208846,1149.5372625,2023-04-24,2023,17,100.8034157596,109.4596118555,False
,,,,,,,2023-04-24,2023-S17,Tous âges,208.97583977,93.284985631,2517.0721438,2023-04-24,2023,17,139.5613272866,341.51760369750025,False
,,,,,,,2023-05-01,2023-S18,00-04 ans,178.73861605,205.10483136,837.923811,2023-05-01,2023,18,194.55834523599998,421.38452346,False
,,,,,,,2023-05-01,2023-S18,05-14 ans,118.20913166,31.887755102,2105.9417643,2023-05-01,2023,18,66.4163057252,371.72161335,False
,,,,,,,2023-05-01,2023-S18,15-64 ans,172.56162915,62.9797284,2770.8585914,2023-05-01,2023,18,106.8124887,281.61221292750025,False
,,,,,,,2023-05-01,2023-S18,65 ans ou plus,59.408146342,39.852851012,1019.7210197,2023-05-01,2023,18,47.674969144,95.7057697785,False
,,,,,,,2023-05-01,2023-S18,Tous âges,140.58516026,61.023051458,2138.067565,2023-05-01,2023,18,92.8478949788,262.67983860250024,False
,,,,,,,2023-05-08,2023-S19,00-04 ans,149.73197976,124.50199203,489.1684137,2023-05-08,2023,19,134.593987122,272.788068105,False
,,,,,,,2023-05-08,2023-S19,05-14 ans,128.25894315,92.392978134,1622.6988043,2023-05-08,2023,19,106.7393641404,229.5503071675,False
,,,,,,,2023-05-08,2023-S19,15-64 ans,163.30800102,34.904013962,2368.4614878,2023-05-08,2023,19,86.2656087852,221.45513791500022,False
,,,,,,,2023-05-08,2023-S19,65 ans ou plus,54.280397022,53.981963673,768.19267103,2023-05-08,2023,19,54.1013370126,78.62002356400001,False
,,,,,,,2023-05-08,2023-S19,Tous âges,132.72819434,52.677243431,1762.6277335,2023-05-08,2023,19,84.69762379459999,193.33906974500022,False
,,,,,,,2023-05-15,2023-S20,00-04 ans,127.74358379,23.557126031,670.213501,2023-05-15,2023,20,65.2317091346,179.509508355,False
,,,,,,,2023-05-15,2023-S20,05-14 ans,90.083683,0.0,1492.6765556,2023-05-15,2023,20,36.033473199999996,144.20861083,False
,,,,,,,2023-05-15,2023-S20,15-64 ans,132.03579637,19.545756616,2350.4942524,2023-05-15,2023,20,64.54177251760001,176.93925373500022,False
,,,,,,,2023-05-15,2023-S20,65 ans ou plus,40.473028521,43.628657796,719.98443277,2023-05-15,2023,20,42.366406086,64.71107450375,False
,,,,,,,2023-05-15,2023-S20,Tous âges,105.03243649,30.664969872,1721.9759892,2023-05-15,2023,20,60.411956519200004,146.83040771500023,False
,,,,,,,2023-05-22,2023-S21,00-04 ans,113.11560995,189.9786274,582.00630507,2023-05-22,2023,21,159.23342042000002,142.3324473875,False
,,,,,,,2023-05-22,2023-S21,05-14 ans,88.504682515,78.822911193,1402.7704717,2023-05-22,2023,21,82.6956197218,106.26411008125001,False
,,,,,,,2023-05-22,2023-S21,15-64 ans,155.19355223,41.650889814,2139.7360241,2023-05-22,2023,21,87.0679547804,155.77474469250024,False
,,,,,,,2023-05-22,2023-S21,65 ans ou plus,66.008977221,53.257589206,674.4651702,2023-05-22,2023,21,58.358144412,55.0426372765,False
,,,,,,,2023-05-22,2023-S21,Tous âges,121.39293532,58.620942332,1599.5177076,2023-05-22,2023,21,83.7297395272,124.93468160250023,False
,,,,,,,2023-05-29,2023-S22,00-04 ans,133.55964273,46.446818393,352.6956021,2023-05-29,2023,22,81.2919481278,131.03770405749998,False
,,,,,,,2023-05-29,2023-S22,05-14 ans,97.359133504,52.056220718,993.64069952,2023-05-29,2023,22,70.1773858324,101.05161054224999,False
,,,,,,,2023-05-29,2023-S22,15-64 ans,104.72258584,45.611767836,1693.7728301,2023-05-29,2023,22,69.2560950376,138.81498386500022,False
,,,,,,,2023-05-29,2023-S22,65 ans ou plus,41.739813644,36.877688998,547.44525547,2023-05-29,2023,22,38.8225388564,50.625554102,False
,,,,,,,2023-05-29,2023-S22,Tous âges,92.439893557,41.792916101,1224.633888,2023-05-29,2023,22,62.051707083400004,112.89836492675022,False
,,,,,,,2023-06-05,2023-S23,00-04 ans,84.495141529,185.52875696,521.4413573,2023-06-05,2023,23,145.1153107876,114.72849449975001,False
,,,,,,,2023-06-05,2023-S23,05-14 ans,83.655339999,48.971596474,921.26588757,2023-06-05,2023,23,62.845093884,89.9007097545,False
,,,,,,,2023-06-05,2023-S23,15-64 ans,84.671474678,25.384392225,1395.8490652,2023-06-05,2023,23,49.0992252062,119.15585227950022,False
,,,,,,,2023-06-05,2023-S23,65 ans ou plus,40.662427917,45.439398988,520.65647991,2023-06-05,2023,23,43.5286105596,47.221061825750006,False
,,,,,,,2023-06-05,2023-S23,Tous âges,74.723996728,46.388240581,1075.1300352,2023-06-05,2023,23,57.7225430398,98.39731552375024,False
,,,,,,,2023-06-12,2023-S24,00-04 ans,115.05219441,72.621641249,502.06733609,2023-06-12,2023,24,89.59386251340001,111.55564715475,False
,,,,,,,2023-06-12,2023-S24,05-14 ans,74.631381487,51.948051948,976.07324868,2023-06-12,2023,24,61.0213837636,86.03763437625,False
,,,,,,,2023-06-12,2023-S24,15-64 ans,92.032671598,25.453619868,1324.8780028,2023-06-12,2023,24,52.085240559999995,109.15507108650021,False
,,,,,,,2023-06-12,2023-S24,65 ans ou plus,30.99852447,33.865952403,396.1516695,2023-06-12,2023,24,32.7189812298,44.852435813,False
,,,,,,,2023-06-12,2023-S24,Tous âges,78.387672105,33.839951741,1015.5129709,2023-06-12,2023,24,51.6590398866,91.73612442750023,False
,,,,,,,2023-06-19,2023-S25,00-04 ans,101.07249144,46.926325669,507.07636419,2023-06-19,2023,25,68.5847919774,108.54486752725,False
,,,,,,,2023-06-19,2023-S25,05-14 ans,91.821481956,26.150627615,1153.0956182,2023-06-19,2023,25,52.4189693514,86.8668342365,False
,,,,,,,2023-06-19,2023-S25,15-64 ans,76.366341658,25.209781395,1232.1173537,2023-06-19,2023,25,45.6724055002,89.44826844350023,False
,,,,,,,2023-06-19,2023-S25,65 ans ou plus,28.792829334,37.638793049,356.12535613,2023-06-19,2023,25,34.100407563,35.54839884125,False
,,,,,,,2023-06-19,2023-S25,Tous âges,70.291559543,32.478077298,996.78025221,2023-06-19,2023,25,47.603470196,78.96078048325023,False
,,,,,,,2023-06-26,2023-S26,00-04 ans,85.103968682,0.0,516.13897234,2023-06-26,2023,26,34.0415874728,96.43094901525,False
