campagne,date,jour,groupe,year,month,day_of_week,week_of_year,is_weekend,ACTE(VGP),DOSES(J07E1),doses_per_acte,cumulative_actes,cumulative_doses,actes_7day_ma,actes_14day_ma,actes_lag_1,actes_lag_7,actes_lag_14,week_start
2023-2024,2024-01-25,101,moins de 65 ans,2024,1,3,4,False,1385.0,2108.0,1.5220216606498196,1301219.0,2477534.0,1367.2857142857142,1722.642857142857,1489.0,1822.0,3159.0,2024-01-22
2023-2024,2024-01-26,102,65 ans et plus,2024,1,4,4,False,2466.0,3615.0,1.4659367396593674,4302385.0,7974029.0,2150.714285714286,2742.6428571428573,2665.0,3382.0,6958.0,2024-01-22
2023-2024,2024-01-26,102,moins de 65 ans,2024,1,4,4,False,1615.0,2648.0,1.6396284829721361,1302834.0,2480182.0,1310.5714285714287,1582.7857142857142,1385.0,2012.0,3573.0,2024-01-22
2023-2024,2024-01-27,103,65 ans et plus,2024,1,5,4,True,1092.0,1711.0,1.5668498168498168,4303477.0,7975740.0,2138.5714285714284,2634.285714285714,2466.0,1177.0,2609.0,2024-01-22
2023-2024,2024-01-27,103,moins de 65 ans,2024,1,5,4,True,999.0,1764.0,1.7657657657657657,1303833.0,2481946.0,1267.4285714285713,1483.7142857142858,1615.0,1301.0,2386.0,2024-01-22
2023-2024,2024-01-28,104,65 ans et plus,2024,1,6,4,True,24.0,68.0,2.8333333333333335,4303501.0,7975808.0,2140.8571428571427,2634.0714285714284,1092.0,8.0,27.0,2024-01-22
2023-2024,2024-01-28,104,moins de 65 ans,2024,1,6,4,True,9.0,36.0,4.0,1303842.0,2481982.0,1264.857142857143,1481.857142857143,999.0,27.0,35.0,2024-01-22
2023-2024,2024-01-29,105,65 ans et plus,2024,1,0,5,False,2569.0,3727.0,1.450759050214091,4306070.0,7979535.0,2104.285714285714,2476.8571428571427,24.0,2825.0,4770.0,2024-01-29
2023-2024,2024-01-29,105,moins de 65 ans,2024,1,0,5,False,1387.0,2348.0,1.6928622927180965,1305229.0,2484330.0,1226.142857142857,1402.4285714285713,9.0,1658.0,2499.0,2024-01-29
2023-2024,2024-01-30,106,65 ans et plus,2024,1,1,5,False,2651.0,3404.0,1.2840437570728027,4308721.0,7982939.0,2007.142857142857,2259.5,2569.0,3331.0,5694.0,2024-01-29
2023-2024,2024-01-30,106,moins de 65 ans,2024,1,1,5,False,1464.0,2489.0,1.700136612021858,1306693.0,2486819.0,1192.5714285714287,1335.0714285714287,1387.0,1699.0,2407.0,2024-01-29
2023-2024,2024-01-31,107,65 ans et plus,2024,1,2,5,False,2234.0,3064.0,1.3715308863025963,4310955.0,7986003.0,1957.2857142857142,2173.1428571428573,2651.0,2583.0,3443.0,2024-01-29
2023-2024,2024-01-31,107,moins de 65 ans,2024,1,2,5,False,1485.0,2304.0,1.5515151515151515,1308178.0,2489123.0,1192.0,1310.857142857143,1464.0,1489.0,1824.0,2024-01-29
2023-2024,2024-02-01,108,65 ans et plus,2024,2,3,5,False,1361.0,1543.0,1.1337252020573108,4312316.0,7987546.0,1771.0,2026.2857142857142,2234.0,2665.0,3417.0,2024-01-29
2023-2024,2024-02-01,108,moins de 65 ans,2024,2,3,5,False,901.0,1433.0,1.590455049944506,1309079.0,2490556.0,1122.857142857143,1245.0714285714287,1485.0,1385.0,1822.0,2024-01-29
2023-2024,2024-02-02,109,65 ans et plus,2024,2,4,5,False,1613.0,1995.0,1.2368257904525728,4313929.0,7989541.0,1649.142857142857,1899.9285714285713,1361.0,2466.0,3382.0,2024-01-29
2023-2024,2024-02-02,109,moins de 65 ans,2024,2,4,5,False,1124.0,1752.0,1.5587188612099645,1310203.0,2492308.0,1052.7142857142858,1181.642857142857,901.0,1615.0,2012.0,2024-01-29
2023-2024,2024-02-03,110,65 ans et plus,2024,2,5,5,True,652.0,1033.0,1.584355828220859,4314581.0,7990574.0,1586.2857142857142,1862.4285714285713,1613.0,1092.0,1177.0,2024-01-29
2023-2024,2024-02-03,110,moins de 65 ans,2024,2,5,5,True,797.0,1193.0,1.4968632371392723,1311000.0,2493501.0,1023.8571428571429,1145.642857142857,1124.0,999.0,1301.0,2024-01-29
2023-2024,2024-02-04,111,65 ans et plus,2024,2,6,5,True,16.0,28.0,1.75,4314597.0,7990602.0,1585.142857142857,1863.0,652.0,24.0,8.0,2024-01-29
2023-2024,2024-02-04,111,moins de 65 ans,2024,2,6,5,True,6.0,49.0,8.166666666666666,1311006.0,2493550.0,1023.4285714285714,1144.142857142857,797.0,9.0,27.0,2024-01-29
2023-2024,2024-02-05,112,65 ans et plus,2024,2,0,6,False,1173.0,1563.0,1.3324808184143222,4315770.0,7992165.0,1385.7142857142858,1745.0,16.0,2569.0,2825.0,2024-02-05
2023-2024,2024-02-05,112,moins de 65 ans,2024,2,0,6,False,858.0,1401.0,1.632867132867133,1311864.0,2494951.0,947.8571428571429,1087.0,6.0,1387.0,1658.0,2024-02-05
2023-2024,2024-02-06,113,65 ans et plus,2024,2,1,6,False,1121.0,1305.0,1.1641391614629795,4316891.0,7993470.0,1167.142857142857,1587.142857142857,1173.0,2651.0,3331.0,2024-02-05
2023-2024,2024-02-06,113,moins de 65 ans,2024,2,1,6,False,742.0,1210.0,1.6307277628032344,1312606.0,2496161.0,844.7142857142857,1018.6428571428571,858.0,1464.0,1699.0,2024-02-05
2023-2024,2024-02-07,114,65 ans et plus,2024,2,2,6,False,701.0,875.0,1.2482168330955778,4317592.0,7994345.0,948.1428571428571,1452.7142857142858,1121.0,2234.0,2583.0,2024-02-05
2023-2024,2024-02-07,114,moins de 65 ans,2024,2,2,6,False,725.0,1111.0,1.5324137931034483,1313331.0,2497272.0,736.1428571428571,964.0714285714286,742.0,1485.0,1489.0,2024-02-05
2023-2024,2024-02-08,115,65 ans et plus,2024,2,3,6,False,898.0,1176.0,1.3095768374164811,4318490.0,7995521.0,882.0,1326.5,701.0,1361.0,2665.0,2024-02-05
2023-2024,2024-02-08,115,moins de 65 ans,2024,2,3,6,False,707.0,1076.0,1.5219236209335218,1314038.0,2498348.0,708.4285714285714,915.6428571428571,725.0,901.0,1385.0,2024-02-05
2023-2024,2024-02-09,116,65 ans et plus,2024,2,4,6,False,775.0,898.0,1.1587096774193548,4319265.0,7996419.0,762.2857142857143,1205.7142857142858,898.0,1613.0,2466.0,2024-02-05
2023-2024,2024-02-09,116,moins de 65 ans,2024,2,4,6,False,649.0,988.0,1.5223420647149462,1314687.0,2499336.0,640.5714285714286,846.6428571428571,707.0,1124.0,1615.0,2024-02-05
2023-2024,2024-02-10,117,65 ans et plus,2024,2,5,6,True,272.0,372.0,1.3676470588235294,4319537.0,7996791.0,708.0,1147.142857142857,775.0,652.0,1092.0,2024-02-05
2023-2024,2024-02-10,117,moins de 65 ans,2024,2,5,6,True,410.0,642.0,1.5658536585365854,1315097.0,2499978.0,585.2857142857143,804.5714285714286,649.0,797.0,999.0,2024-02-05
2023-2024,2024-02-11,118,65 ans et plus,2024,2,6,6,True,21.0,14.0,0.6666666666666666,4319558.0,7996805.0,708.7142857142857,1146.9285714285713,272.0,16.0,24.0,2024-02-05
2023-2024,2024-02-11,118,moins de 65 ans,2024,2,6,6,True,10.0,18.0,1.8,1315107.0,2499996.0,585.8571428571429,804.6428571428571,410.0,6.0,9.0,2024-02-05
2023-2024,2024-02-12,119,65 ans et plus,2024,2,0,7,False,531.0,576.0,1.0847457627118644,4320089.0,7997381.0,617.0,1001.3571428571429,21.0,1173.0,2569.0,2024-02-12
2023-2024,2024-02-12,119,moins de 65 ans,2024,2,0,7,False,556.0,762.0,1.370503597122302,1315663.0,2500758.0,542.7142857142857,745.2857142857143,10.0,858.0,1387.0,2024-02-12
2023-2024,2024-02-13,120,65 ans et plus,2024,2,1,7,False,534.0,649.0,1.2153558052434457,4320623.0,7998030.0,533.1428571428571,850.1428571428571,531.0,1121.0,2651.0,2024-02-12
2023-2024,2024-02-13,120,moins de 65 ans,2024,2,1,7,False,495.0,787.0,1.58989898989899,1316158.0,2501545.0,507.42857142857144,676.0714285714286,556.0,742.0,1464.0,2024-02-12
2023-2024,2024-02-14,121,65 ans et plus,2024,2,2,7,False,400.0,416.0,1.04,4321023.0,7998446.0,490.14285714285717,719.1428571428571,534.0,701.0,2234.0,2024-02-12
2023-2024,2024-02-14,121,moins de 65 ans,2024,2,2,7,False,422.0,692.0,1.6398104265402844,1316580.0,2502237.0,464.14285714285717,600.1428571428571,495.0,725.0,1485.0,2024-02-12
2023-2024,2024-02-15,122,65 ans et plus,2024,2,3,7,False,429.0,550.0,1.2820512820512822,4321452.0,7998996.0,423.14285714285717,652.5714285714286,400.0,898.0,1361.0,2024-02-12
2023-2024,2024-02-15,122,moins de 65 ans,2024,2,3,7,False,432.0,584.0,1.3518518518518519,1317012.0,2502821.0,424.85714285714283,566.6428571428571,422.0,707.0,901.0,2024-02-12
2023-2024,2024-02-16,123,65 ans et plus,2024,2,4,7,False,393.0,379.0,0.9643765903307888,4321845.0,7999375.0,368.57142857142856,565.4285714285714,429.0,775.0,1613.0,2024-02-12
2023-2024,2024-02-16,123,moins de 65 ans,2024,2,4,7,False,443.0,643.0,1.4514672686230248,1317455.0,2503464.0,395.42857142857144,518.0,432.0,649.0,1124.0,2024-02-12
2023-2024,2024-02-17,124,65 ans et plus,2024,2,5,7,True,185.0,208.0,1.1243243243243244,4322030.0,7999583.0,356.14285714285717,532.0714285714286,393.0,272.0,652.0,2024-02-12
2023-2024,2024-02-17,124,moins de 65 ans,2024,2,5,7,True,246.0,401.0,1.6300813008130082,1317701.0,2503865.0,372.0,478.64285714285717,443.0,410.0,797.0,2024-02-12
2023-2024,2024-02-18,125,65 ans et plus,2024,2,6,7,True,9.0,4.0,0.4444444444444444,4322039.0,7999587.0,354.42857142857144,531.5714285714286,185.0,21.0,16.0,2024-02-12
2023-2024,2024-02-18,125,moins de 65 ans,2024,2,6,7,True,9.0,2.0,0.2222222222222222,1317710.0,2503867.0,371.85714285714283,478.85714285714283,246.0,10.0,6.0,2024-02-12
2023-2024,2024-02-19,126,65 ans et plus,2024,2,0,8,False,404.0,374.0,0.9257425742574258,4322443.0,7999961.0,336.2857142857143,476.64285714285717,9.0,531.0,1173.0,2024-02-19
2023-2024,2024-02-19,126,moins de 65 ans,2024,2,0,8,False,377.0,513.0,1.3607427055702919,1318087.0,2504380.0,346.2857142857143,444.5,9.0,556.0,858.0,2024-02-19
2023-2024,2024-02-20,127,65 ans et plus,2024,2,1,8,False,416.0,420.0,1.0096153846153846,4322859.0,8000381.0,319.42857142857144,426.2857142857143,404.0,534.0,1121.0,2024-02-19
2023-2024,2024-02-20,127,moins de 65 ans,2024,2,1,8,False,360.0,575.0,1.5972222222222223,1318447.0,2504955.0,327.0,417.2142857142857,377.0,495.0,742.0,2024-02-19
2023-2024,2024-02-21,128,65 ans et plus,2024,2,2,8,False,305.0,283.0,0.9278688524590164,4323164.0,8000664.0,305.85714285714283,398.0,416.0,400.0,701.0,2024-02-19
2023-2024,2024-02-21,128,moins de 65 ans,2024,2,2,8,False,305.0,528.0,1.7311475409836066,1318752.0,2505483.0,310.2857142857143,387.2142857142857,360.0,422.0,725.0,2024-02-19
2023-2024,2024-02-22,129,65 ans et plus,2024,2,3,8,False,294.0,381.0,1.2959183673469388,4323458.0,8001045.0,286.57142857142856,354.85714285714283,305.0,429.0,898.0,2024-02-19
2023-2024,2024-02-22,129,moins de 65 ans,2024,2,3,8,False,267.0,441.0,1.651685393258427,1319019.0,2505924.0,286.7142857142857,355.7857142857143,305.0,432.0,707.0,2024-02-19
2023-2024,2024-02-23,130,65 ans et plus,2024,2,4,8,False,308.0,374.0,1.2142857142857142,4323766.0,8001419.0,274.42857142857144,321.5,294.0,393.0,775.0,2024-02-19
2023-2024,2024-02-23,130,moins de 65 ans,2024,2,4,8,False,316.0,472.0,1.4936708860759493,1319335.0,2506396.0,268.57142857142856,332.0,267.0,443.0,649.0,2024-02-19
2023-2024,2024-02-24,131,65 ans et plus,2024,2,5,8,True,103.0,144.0,1.3980582524271845,4323869.0,8001563.0,262.7142857142857,309.42857142857144,308.0,185.0,272.0,2024-02-19
2023-2024,2024-02-24,131,moins de 65 ans,2024,2,5,8,True,211.0,306.0,1.4502369668246446,1319546.0,2506702.0,263.57142857142856,317.7857142857143,316.0,246.0,410.0,2024-02-19
2023-2024,2024-02-25,132,65 ans et plus,2024,2,6,8,True,5.0,6.0,1.2,4323874.0,8001569.0,262.14285714285717,308.2857142857143,103.0,9.0,21.0,2024-02-19
2023-2024,2024-02-25,132,moins de 65 ans,2024,2,6,8,True,8.0,7.0,0.875,1319554.0,2506709.0,263.42857142857144,317.64285714285717,211.0,9.0,10.0,2024-02-19
2023-2024,2024-02-26,133,65 ans et plus,2024,2,0,9,False,270.0,253.0,0.937037037037037,4324144.0,8001822.0,243.0,289.64285714285717,5.0,404.0,531.0,2024-02-26
2023-2024,2024-02-26,133,moins de 65 ans,2024,2,0,9,False,283.0,374.0,1.3215547703180213,1319837.0,2507083.0,250.0,298.14285714285717,8.0,377.0,556.0,2024-02-26
2023-2024,2024-02-27,134,65 ans et plus,2024,2,1,9,False,320.0,323.0,1.009375,4324464.0,8002145.0,229.28571428571428,274.35714285714283,270.0,416.0,534.0,2024-02-26
2023-2024,2024-02-27,134,moins de 65 ans,2024,2,1,9,False,292.0,405.0,1.3869863013698631,1320129.0,2507488.0,240.28571428571428,283.64285714285717,283.0,360.0,495.0,2024-02-26
2023-2024,2024-02-28,135,65 ans et plus,2024,2,2,9,False,261.0,334.0,1.2796934865900382,4324725.0,8002479.0,223.0,264.42857142857144,320.0,305.0,400.0,2024-02-26
2023-2024,2024-02-28,135,moins de 65 ans,2024,2,2,9,False,278.0,467.0,1.6798561151079137,1320407.0,2507955.0,236.42857142857142,273.35714285714283,292.0,305.0,422.0,2024-02-26
2024-2025,2024-10-15,1,65 ans et plus,2024,10,1,42,False,146334.0,341944.0,2.336736506895185,146334.0,341944.0,146334.0,146334.0,,,,2024-10-14
2024-2025,2024-10-15,1,moins de 65 ans,2024,10,1,42,False,44589.0,91436.0,2.05064029244881,44589.0,91436.0,44589.0,44589.0,,,,2024-10-14
2024-2025,2024-10-16,2,65 ans et plus,2024,10,2,42,False,115083.0,255443.0,2.2196414761519945,261417.0,597387.0,130708.5,130708.5,146334.0,,,2024-10-14
2024-2025,2024-10-16,2,moins de 65 ans,2024,10,2,42,False,34347.0,69248.0,2.016129501848779,78936.0,160684.0,39468.0,39468.0,44589.0,,,2024-10-14
2024-2025,2024-10-17,3,65 ans et plus,2024,10,3,42,False,110854.0,233798.0,2.109062370324932,372271.0,831185.0,124090.33333333333,124090.33333333333,115083.0,,,2024-10-14
2024-2025,2024-10-17,3,moins de 65 ans,2024,10,3,42,False,30414.0,58682.0,1.9294403892944039,109350.0,219366.0,36450.0,36450.0,34347.0,,,2024-10-14
2024-2025,2024-10-18,4,65 ans et plus,2024,10,4,42,False,109709.0,224778.0,2.0488565204313227,481980.0,1055963.0,120495.0,120495.0,110854.0,,,2024-10-14
2024-2025,2024-10-18,4,moins de 65 ans,2024,10,4,42,False,34582.0,62795.0,1.8158290440113354,143932.0,282161.0,35983.0,35983.0,30414.0,,,2024-10-14
2024-2025,2024-10-19,5,65 ans et plus,2024,10,5,42,True,31866.0,86732.0,2.721772422017197,513846.0,1142695.0,102769.2,102769.2,109709.0,,,2024-10-14
2024-2025,2024-10-19,5,moins de 65 ans,2024,10,5,42,True,19072.0,37235.0,1.9523385067114094,163004.0,319396.0,32600.8,32600.8,34582.0,,,2024-10-14
2024-2025,2024-10-20,6,65 ans et plus,2024,10,6,42,True,396.0,1551.0,3.9166666666666665,514242.0,1144246.0,85707.0,85707.0,31866.0,,,2024-10-14
2024-2025,2024-10-20,6,moins de 65 ans,2024,10,6,42,True,250.0,559.0,2.236,163254.0,319955.0,27209.0,27209.0,19072.0,,,2024-10-14
2024-2025,2024-10-21,7,65 ans et plus,2024,10,0,43,False,98966.0,197652.0,1.9971707455085586,613208.0,1341898.0,87601.14285714286,87601.14285714286,396.0,,,2024-10-21
2024-2025,2024-10-21,7,moins de 65 ans,2024,10,0,43,False,28323.0,53840.0,1.9009285739504995,191577.0,373795.0,27368.14285714286,27368.14285714286,250.0,,,2024-10-21
2024-2025,2024-10-22,8,65 ans et plus,2024,10,1,43,False,121847.0,230897.0,1.894974845502967,735055.0,1572795.0,84103.0,91881.875,98966.0,146334.0,,2024-10-21
2024-2025,2024-10-22,8,moins de 65 ans,2024,10,1,43,False,30945.0,56879.0,1.8380675391824204,222522.0,430674.0,25419.0,27815.25,28323.0,44589.0,,2024-10-21
2024-2025,2024-10-23,9,65 ans et plus,2024,10,2,43,False,91773.0,182718.0,1.990977738550554,826828.0,1755513.0,80773.0,91869.77777777778,121847.0,115083.0,,2024-10-21
2024-2025,2024-10-23,9,moins de 65 ans,2024,10,2,43,False,25787.0,49005.0,1.9003761585294916,248309.0,479679.0,24196.14285714286,27589.88888888889,30945.0,34347.0,,2024-10-21
2024-2025,2024-10-24,10,65 ans et plus,2024,10,3,43,False,93236.0,180034.0,1.93094941867948,920064.0,1935547.0,78256.14285714286,92006.4,91773.0,110854.0,,2024-10-21
2024-2025,2024-10-24,10,moins de 65 ans,2024,10,3,43,False,25277.0,47625.0,1.8841239071092297,273586.0,527304.0,23462.285714285714,27358.6,25787.0,30414.0,,2024-10-21
2024-2025,2024-10-25,11,65 ans et plus,2024,10,4,43,False,92645.0,175682.0,1.8962922985590156,1012709.0,2111229.0,75818.42857142857,92064.45454545454,93236.0,109709.0,,2024-10-21
2024-2025,2024-10-25,11,moins de 65 ans,2024,10,4,43,False,30962.0,54557.0,1.7620631742135522,304548.0,581861.0,22945.14285714286,27686.18181818182,25277.0,34582.0,,2024-10-21
2024-2025,2024-10-26,12,65 ans et plus,2024,10,5,43,True,26970.0,69793.0,2.5878012606599925,1039679.0,2181022.0,75119.0,86639.91666666667,92645.0,31866.0,,2024-10-21
2024-2025,2024-10-26,12,moins de 65 ans,2024,10,5,43,True,16784.0,31719.0,1.8898355576739752,321332.0,613580.0,22618.285714285714,26777.666666666668,30962.0,19072.0,,2024-10-21
2024-2025,2024-10-27,13,65 ans et plus,2024,10,6,43,True,317.0,1108.0,3.495268138801262,1039996.0,2182130.0,75107.71428571429,79999.69230769231,26970.0,396.0,,2024-10-21
2024-2025,2024-10-27,13,moins de 65 ans,2024,10,6,43,True,202.0,423.0,2.094059405940594,321534.0,614003.0,22611.428571428572,24733.384615384617,16784.0,250.0,,2024-10-21
2024-2025,2024-10-28,14,65 ans et plus,2024,10,0,44,False,97442.0,183917.0,1.8874509964902197,1137438.0,2366047.0,74890.0,81245.57142857143,317.0,98966.0,,2024-10-28
2024-2025,2024-10-28,14,moins de 65 ans,2024,10,0,44,False,28962.0,53895.0,1.8608866790967475,350496.0,667898.0,22702.714285714286,25035.428571428572,202.0,28323.0,,2024-10-28
2024-2025,2024-10-29,15,65 ans et plus,2024,10,1,44,False,116049.0,209586.0,1.8060129772768398,1253487.0,2575633.0,74061.71428571429,79082.35714285714,97442.0,121847.0,146334.0,2024-10-28
2024-2025,2024-10-29,15,moins de 65 ans,2024,10,1,44,False,31500.0,56023.0,1.7785079365079366,381996.0,723921.0,22782.0,24100.5,28962.0,30945.0,44589.0,2024-10-28
2024-2025,2024-10-30,16,65 ans et plus,2024,10,2,44,False,89703.0,171559.0,1.9125224351470966,1343190.0,2747192.0,73766.0,77269.5,116049.0,91773.0,115083.0,2024-10-28
2024-2025,2024-10-30,16,moins de 65 ans,2024,10,2,44,False,27159.0,50491.0,1.8590890680805625,409155.0,774412.0,22978.0,23587.071428571428,31500.0,25787.0,34347.0,2024-10-28
2024-2025,2024-10-31,17,65 ans et plus,2024,10,3,44,False,92243.0,170713.0,1.8506878570731655,1435433.0,2917905.0,73624.14285714286,75940.14285714286,89703.0,93236.0,110854.0,2024-10-28
2024-2025,2024-10-31,17,moins de 65 ans,2024,10,3,44,False,30762.0,53897.0,1.7520642350952473,439917.0,828309.0,23761.571428571428,23611.928571428572,27159.0,25277.0,30414.0,2024-10-28
2024-2025,2024-11-01,18,65 ans et plus,2024,11,4,44,False,618.0,1864.0,3.016181229773463,1436051.0,2919769.0,60477.42857142857,68147.92857142857,92243.0,92645.0,109709.0,2024-10-28
2024-2025,2024-11-01,18,moins de 65 ans,2024,11,4,44,False,385.0,777.0,2.018181818181818,440302.0,829086.0,19393.428571428572,21169.285714285714,30762.0,30962.0,34582.0,2024-10-28
2024-2025,2024-11-02,19,65 ans et plus,2024,11,5,44,True,31433.0,78009.0,2.4817548436356693,1467484.0,2997778.0,61115.0,68117.0,618.0,26970.0,31866.0,2024-10-28
2024-2025,2024-11-02,19,moins de 65 ans,2024,11,5,44,True,17888.0,33741.0,1.8862365831842576,458190.0,862827.0,19551.14285714286,21084.714285714286,385.0,16784.0,19072.0,2024-10-28
2024-2025,2024-11-03,20,65 ans et plus,2024,11,6,44,True,272.0,694.0,2.551470588235294,1467756.0,2998472.0,61108.57142857143,68108.14285714286,31433.0,317.0,396.0,2024-10-28
2024-2025,2024-11-03,20,moins de 65 ans,2024,11,6,44,True,185.0,312.0,1.6864864864864866,458375.0,863139.0,19548.714285714286,21080.071428571428,17888.0,202.0,250.0,2024-10-28
2024-2025,2024-11-04,21,65 ans et plus,2024,11,0,45,False,125505.0,222190.0,1.770367714433688,1593261.0,3220662.0,65117.57142857143,70003.78571428571,272.0,97442.0,98966.0,2024-11-04
2024-2025,2024-11-04,21,moins de 65 ans,2024,11,0,45,False,31148.0,56423.0,1.8114485681263643,489523.0,919562.0,19861.0,21281.85714285714,185.0,28962.0,28323.0,2024-11-04
2024-2025,2024-11-05,22,65 ans et plus,2024,11,1,45,False,157029.0,262013.0,1.6685644053009316,1750290.0,3482675.0,70971.85714285714,72516.78571428571,125505.0,116049.0,121847.0,2024-11-04
2024-2025,2024-11-05,22,moins de 65 ans,2024,11,1,45,False,34311.0,61032.0,1.7787881437439887,523834.0,980594.0,20262.571428571428,21522.285714285714,31148.0,31500.0,30945.0,2024-11-04
2024-2025,2024-11-06,23,65 ans et plus,2024,11,2,45,False,119631.0,204412.0,1.7086875475420251,1869921.0,3687087.0,75247.28571428571,74506.64285714286,157029.0,89703.0,91773.0,2024-11-04
2024-2025,2024-11-06,23,moins de 65 ans,2024,11,2,45,False,29642.0,53794.0,1.814789825247959,553476.0,1034388.0,20617.285714285714,21797.64285714286,34311.0,27159.0,25787.0,2024-11-04
2024-2025,2024-11-07,24,65 ans et plus,2024,11,3,45,False,129837.0,214453.0,1.6517094510809707,1999758.0,3901540.0,80617.85714285714,77121.0,119631.0,92243.0,93236.0,2024-11-04
2024-2025,2024-11-07,24,moins de 65 ans,2024,11,3,45,False,30268.0,53429.0,1.7651975683890577,583744.0,1087817.0,20546.714285714286,22154.14285714286,29642.0,30762.0,25277.0,2024-11-04
2024-2025,2024-11-08,25,65 ans et plus,2024,11,4,45,False,130518.0,209961.0,1.6086746655633706,2130276.0,4111501.0,99175.0,79826.21428571429,129837.0,618.0,92645.0,2024-11-04
2024-2025,2024-11-08,25,moins de 65 ans,2024,11,4,45,False,38389.0,62962.0,1.6401052384797727,622133.0,1150779.0,25975.85714285714,22684.64285714286,30268.0,385.0,30962.0,2024-11-04
2024-2025,2024-11-09,26,65 ans et plus,2024,11,5,45,True,35262.0,76950.0,2.1822358346094948,2165538.0,4188451.0,99722.0,80418.5,130518.0,31433.0,26970.0,2024-11-04
2024-2025,2024-11-09,26,moins de 65 ans,2024,11,5,45,True,22305.0,39595.0,1.7751625196144363,644438.0,1190374.0,26606.85714285714,23079.0,38389.0,17888.0,16784.0,2024-11-04
2024-2025,2024-11-10,27,65 ans et plus,2024,11,6,45,True,298.0,1033.0,3.466442953020134,2165836.0,4189484.0,99725.71428571429,80417.14285714286,35262.0,272.0,317.0,2024-11-04
2024-2025,2024-11-10,27,moins de 65 ans,2024,11,6,45,True,238.0,497.0,2.088235294117647,644676.0,1190871.0,26614.428571428572,23081.571428571428,22305.0,185.0,202.0,2024-11-04
2024-2025,2024-11-11,28,65 ans et plus,2024,11,0,46,False,681.0,1632.0,2.39647577092511,2166517.0,4191116.0,81893.71428571429,73505.64285714286,298.0,125505.0,97442.0,2024-11-11
2024-2025,2024-11-11,28,moins de 65 ans,2024,11,0,46,False,369.0,715.0,1.937669376693767,645045.0,1191586.0,22217.428571428572,21039.214285714286,238.0,31148.0,28962.0,2024-11-11
2024-2025,2024-11-12,29,65 ans et plus,2024,11,1,46,False,171854.0,270807.0,1.5757968973663692,2338371.0,4461923.0,84011.57142857143,77491.71428571429,681.0,157029.0,116049.0,2024-11-11
2024-2025,2024-11-12,29,moins de 65 ans,2024,11,1,46,False,37041.0,63405.0,1.7117518425528468,682086.0,1254991.0,22607.428571428572,21435.0,369.0,34311.0,31500.0,2024-11-11
2024-2025,2024-11-13,30,65 ans et plus,2024,11,2,46,False,139972.0,220083.0,1.5723358957505786,2478343.0,4682006.0,86917.42857142857,81082.35714285714,171854.0,119631.0,89703.0,2024-11-11
2024-2025,2024-11-13,30,moins de 65 ans,2024,11,2,46,False,32282.0,56767.0,1.7584722136174957,714368.0,1311758.0,22984.571428571428,21800.928571428572,37041.0,29642.0,27159.0,2024-11-11
2024-2025,2024-11-14,31,65 ans et plus,2024,11,3,46,False,145403.0,221578.0,1.5238887780857342,2623746.0,4903584.0,89141.14285714286,84879.5,139972.0,129837.0,92243.0,2024-11-11
2024-2025,2024-11-14,31,moins de 65 ans,2024,11,3,46,False,32075.0,54163.0,1.6886360093530788,746443.0,1365921.0,23242.714285714286,21894.714285714286,32282.0,30268.0,30762.0,2024-11-11
2024-2025,2024-11-15,32,65 ans et plus,2024,11,4,46,False,140714.0,209196.0,1.4866750998479186,2764460.0,5112780.0,90597.71428571429,94886.35714285714,145403.0,130518.0,618.0,2024-11-11
2024-2025,2024-11-15,32,moins de 65 ans,2024,11,4,46,False,38595.0,61328.0,1.5890141210001296,785038.0,1427249.0,23272.14285714286,24624.0,32075.0,38389.0,385.0,2024-11-11
2024-2025,2024-11-16,33,65 ans et plus,2024,11,5,46,True,35611.0,68433.0,1.9216815029064054,2800071.0,5181213.0,90647.57142857143,95184.78571428571,140714.0,35262.0,31433.0,2024-11-11
2024-2025,2024-11-16,33,moins de 65 ans,2024,11,5,46,True,21404.0,37109.0,1.7337413567557467,806442.0,1464358.0,23143.428571428572,24875.14285714286,38595.0,22305.0,17888.0,2024-11-11
2024-2025,2024-11-17,34,65 ans et plus,2024,11,6,46,True,212.0,554.0,2.6132075471698113,2800283.0,5181767.0,90635.28571428571,95180.5,35611.0,298.0,272.0,2024-11-11
2024-2025,2024-11-17,34,moins de 65 ans,2024,11,6,46,True,193.0,425.0,2.2020725388601035,806635.0,1464783.0,23137.0,24875.714285714286,21404.0,238.0,185.0,2024-11-11
2024-2025,2024-11-18,35,65 ans et plus,2024,11,0,47,False,124035.0,183173.0,1.4767847784899424,2924318.0,5364940.0,108257.28571428571,95075.5,212.0,681.0,125505.0,2024-11-18
2024-2025,2024-11-18,35,moins de 65 ans,2024,11,0,47,False,29612.0,49584.0,1.674456301499392,836247.0,1514367.0,27314.571428571428,24766.0,193.0,369.0,31148.0,2024-11-18
2024-2025,2024-11-19,36,65 ans et plus,2024,11,1,47,False,137240.0,196775.0,1.433802098513553,3061558.0,5561715.0,103312.42857142857,93662.0,124035.0,171854.0,157029.0,2024-11-18
2024-2025,2024-11-19,36,moins de 65 ans,2024,11,1,47,False,29923.0,49103.0,1.640978511512883,866170.0,1563470.0,26297.714285714286,24452.571428571428,29612.0,37041.0,34311.0,2024-11-18
